date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:52%20GMT	https://www.alexaglobalfinance.com/images/pl2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/pl2.jpg	(from https://www.alexaglobalfinance.com/flexible)
07:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:52%20GMT	https://www.alexaglobalfinance.com/images/pl3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/pl3.jpg	(from https://www.alexaglobalfinance.com/flexible)
07:14:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/content/dam/Bank/gb/pdf/HSB-MCP51204-WEB	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/content/dam/Bank/gb/pdf/HSB-MCP51204-WEB	(from https://www.alexaglobalfinance.com/premier-personal)
07:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:54%20GMT	https://www.alexaglobalfinance.com/images/aa1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/aa1.jpg	(from https://www.alexaglobalfinance.com/premier-personal)
07:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:55%20GMT	https://www.alexaglobalfinance.com/images/aa2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/aa2.jpg	(from https://www.alexaglobalfinance.com/premier-personal)
07:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:56%20GMT	https://www.alexaglobalfinance.com/images/graduates-hat-throwing.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/graduates-hat-throwing.jpg	(from https://www.alexaglobalfinance.com/graduate-loans)
07:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:57%20GMT	https://www.alexaglobalfinance.com/images/1a.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/1a.jpg	(from https://www.alexaglobalfinance.com/graduate-loans)
07:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:58%20GMT	https://www.alexaglobalfinance.com/images/group-friends-sports-lauthing.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/group-friends-sports-lauthing.jpg	(from https://www.alexaglobalfinance.com/overdrafts)
07:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:59%20GMT	https://www.alexaglobalfinance.com/images/desktop-mortgages.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/desktop-mortgages.jpg	(from https://www.alexaglobalfinance.com/mortgages)
07:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:59%20GMT	https://www.alexaglobalfinance.com/images/firsttimebuyer.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/firsttimebuyer.jpg	(from https://www.alexaglobalfinance.com/mortgages)
07:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:14:00%20GMT	https://www.alexaglobalfinance.com/images/remortgage.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/remortgage.jpg	(from https://www.alexaglobalfinance.com/mortgages)
07:14:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:14:01%20GMT	https://www.alexaglobalfinance.com/images/buytolet.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/buytolet.jpg	(from https://www.alexaglobalfinance.com/mortgages)
07:14:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:14:02%20GMT	https://www.alexaglobalfinance.com/images/existingcustomer.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/existingcustomer.jpg	(from https://www.alexaglobalfinance.com/mortgages)
07:14:58	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/1/2/GET.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/1/2/GET.html	(from https://www.alexaglobalfinance.com/etc/clientlib-all.min.2f2dbb3959c1dcdb1f3b1f52f1375b62.js)
07:15:00	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://www.alexaglobalfinance.com/etc/clientlib-all.min.2f2dbb3959c1dcdb1f3b1f52f1375b62.js)
07:15:01	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/Trident/index.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/Trident/index.html	(from https://www.alexaglobalfinance.com/etc/clientlib-all.min.2f2dbb3959c1dcdb1f3b1f52f1375b62.js)
07:15:01	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/1/2/mustache.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/1/2/mustache.html	(from https://www.alexaglobalfinance.com/etc/clientlib-all.min.2f2dbb3959c1dcdb1f3b1f52f1375b62.js)
07:15:02	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/index.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/index-4.html	(from https://www.alexaglobalfinance.com/etc/clientlib-all.min.2f2dbb3959c1dcdb1f3b1f52f1375b62.js)
07:15:04	51763/51763	---M--	200	added ('OK')	image/png	etag:%22a7a6524b143b0b1c5a5be4bea4cd63d4%22	https://cdn.weglot.com/images/rect_mate.png	C:/Users/USER/Desktop/bankclone/cdn.weglot.com/images/rect_mate.png	(from https://cdn.weglot.com/weglot.min.css)
